date,state,total_enrollment,total_demographic_updates,total_biometric_updates
2025-12-12,Goa,0,581,475
2025-12-12,Gujarat,0,24922,12206
2025-12-12,Haryana,0,9595,11278
2025-12-12,Himachal Pradesh,0,1859,1927
2025-12-12,Jammu And Kashmir,0,4194,5655
2025-12-12,Jharkhand,0,15763,9940
2025-12-12,Karnataka,0,22251,15018
2025-12-12,Kerala,0,13516,8144
2025-12-12,Ladakh,0,85,31
2025-12-12,Lakshadweep,0,22,21
2025-12-12,Madhya Pradesh,0,25416,30456
2025-12-12,Maharashtra,0,53462,57014
2025-12-12,Manipur,0,2092,730
2025-12-12,Meghalaya,0,445,258
2025-12-12,Mizoram,0,334,221
2025-12-12,Nagaland,0,421,657
2025-12-12,Odisha,0,12424,14022
2025-12-12,Puducherry,0,456,327
2025-12-12,Punjab,0,9678,9551
2025-12-12,Rajasthan,0,29008,26414
2025-12-12,Sikkim,0,156,66
2025-12-12,Tamil Nadu,0,29773,33417
2025-12-12,Telangana,0,13830,8553
2025-12-12,Tripura,0,2377,1708
2025-12-12,Uttar Pradesh,0,84306,56334
2025-12-12,Uttarakhand,0,3897,11175
2025-12-12,West Bengal,0,25877,13850
2025-12-13,Andaman And Nicobar Islands,0,68,90
2025-12-13,Andhra Pradesh,0,15588,14002
2025-12-13,Arunachal Pradesh,0,152,126
2025-12-13,Assam,0,10467,5552
2025-12-13,Balanagar,0,2,0
2025-12-13,Bihar,0,45133,45883
2025-12-13,Chandigarh,0,431,255
2025-12-13,Chhattisgarh,0,19459,43647
2025-12-13,Dadra And Nagar Haveli And Daman And Diu,0,88,107
2025-12-13,Delhi,0,5296,6686
2025-12-13,Goa,0,256,264
2025-12-13,Gujarat,0,10813,13036
2025-12-13,Haryana,0,3700,14109
2025-12-13,Himachal Pradesh,0,418,2548
2025-12-13,Jammu And Kashmir,0,1083,5128
2025-12-13,Jharkhand,0,3556,11660
2025-12-13,Karnataka,0,5235,14427
2025-12-13,Kerala,0,6793,6508
2025-12-13,Ladakh,0,89,21
2025-12-13,Lakshadweep,0,23,31
2025-12-13,Madhya Pradesh,0,23402,38727
2025-12-13,Maharashtra,0,32885,40602
2025-12-13,Manipur,0,1685,501
2025-12-13,Meghalaya,0,141,79
2025-12-13,Mizoram,0,93,116
2025-12-13,Nagaland,0,138,196
2025-12-13,Odisha,0,2794,8038
2025-12-13,Puducherry,0,116,360
2025-12-13,Punjab,0,1824,6200
2025-12-13,Rajasthan,0,7575,32142
2025-12-13,Sikkim,0,43,49
2025-12-13,Tamil Nadu,0,9865,28450
2025-12-13,Telangana,0,4846,7298
2025-12-13,Tripura,0,254,450
2025-12-13,Uttar Pradesh,0,45959,54251
2025-12-13,Uttarakhand,0,1431,10794
2025-12-13,West Bengal,0,13192,7095
2025-12-14,Andaman And Nicobar Islands,0,18,4
2025-12-14,Andhra Pradesh,0,11695,1706
2025-12-14,Arunachal Pradesh,0,139,36
2025-12-14,Assam,0,7557,3190
2025-12-14,Bihar,0,30315,7330
2025-12-14,Chandigarh,0,612,73
2025-12-14,Chhattisgarh,0,7928,4182
2025-12-14,Dadra And Nagar Haveli And Daman And Diu,0,117,95
2025-12-14,Delhi,0,6748,1491
2025-12-14,Goa,0,311,54
2025-12-14,Gujarat,0,10150,10898
2025-12-14,Haryana,0,3121,1256
2025-12-14,Himachal Pradesh,0,483,645
2025-12-14,Jammu And Kashmir,0,1127,2220
2025-12-14,Jharkhand,0,2920,1302
2025-12-14,Karnataka,0,6101,4194
2025-12-14,Kerala,0,2813,2401
2025-12-14,Ladakh,0,44,24
2025-12-14,Lakshadweep,0,8,23
2025-12-14,Madhya Pradesh,0,10820,4962
2025-12-14,Maharashtra,0,15778,9945
2025-12-14,Manipur,0,1297,472
2025-12-14,Meghalaya,0,213,37
2025-12-14,Mizoram,0,81,64
2025-12-14,Nagaland,0,208,128
2025-12-14,Odisha,0,6902,1090
2025-12-14,Puducherry,0,253,131
2025-12-14,Punjab,0,1848,3216
2025-12-14,Rajasthan,0,7176,4852
2025-12-14,Sikkim,0,18,10
2025-12-14,Tamil Nadu,0,14405,6256
2025-12-14,Telangana,0,11188,1411
2025-12-14,Tripura,0,515,246
2025-12-14,Uttar Pradesh,0,42927,9604
2025-12-14,Uttarakhand,0,1557,2065
2025-12-14,West Bengal,0,12490,4983
2025-12-15,Andaman And Nicobar Islands,16,88,104
2025-12-15,Andhra Pradesh,3637,14351,7508
2025-12-15,Arunachal Pradesh,22,88,27
2025-12-15,Assam,3377,10023,2750
2025-12-15,Bihar,19499,31116,12949
2025-12-15,Chandigarh,114,262,203
2025-12-15,Chhattisgarh,3219,17545,17858
2025-12-15,Dadra And Nagar Haveli And Daman And Diu,22,109,91
2025-12-15,Delhi,1953,3658,3595
2025-12-15,Goa,32,207,299
2025-12-15,Gujarat,4794,12057,10713
2025-12-15,Haryana,2633,5292,8775
2025-12-15,Himachal Pradesh,397,1299,1569
2025-12-15,Jammu And Kashmir,1834,2873,3742
2025-12-15,Jharkhand,3794,6993,6818
2025-12-15,Karnataka,7448,5482,9507
2025-12-15,Kerala,2467,2692,4041
2025-12-15,Ladakh,31,26,32
2025-12-15,Lakshadweep,9,1,12
2025-12-15,Madhya Pradesh,13434,6285,22787
2025-12-15,Maharashtra,11392,22945,38414
2025-12-15,Manipur,239,877,728
2025-12-15,Meghalaya,538,585,300
2025-12-15,Mizoram,74,165,222
2025-12-15,Nagaland,49,234,499
2025-12-15,Odisha,3819,4975,8925
2025-12-15,Puducherry,58,98,260
2025-12-15,Punjab,2030,4058,5626
2025-12-15,Rajasthan,8639,14536,13379
2025-12-15,Sikkim,23,25,14
2025-12-15,Tamil Nadu,8664,19895,15661
2025-12-15,Telangana,2486,8768,5990
2025-12-15,Tripura,338,2433,1128
2025-12-15,Uttar Pradesh,20798,102037,54707
2025-12-15,Uttarakhand,966,5159,8843
2025-12-15,West Bengal,9978,38696,7514
2025-12-16,Andaman And Nicobar Islands,0,83,118
2025-12-16,Andhra Pradesh,0,16090,18978
2025-12-16,Arunachal Pradesh,0,207,244
2025-12-16,Assam,0,7747,9401
2025-12-16,Bihar,0,51076,34659
2025-12-16,Chandigarh,0,334,271
2025-12-16,Chhattisgarh,0,24027,33278
2025-12-16,Dadra And Nagar Haveli And Daman And Diu,0,187,218
2025-12-16,Darbhanga,0,2,0
2025-12-16,Delhi,0,5729,6668
2025-12-16,Goa,0,352,505
2025-12-16,Gujarat,0,22023,19783
2025-12-16,Haryana,0,7799,13053
2025-12-16,Himachal Pradesh,0,1633,2469
2025-12-16,Jammu And Kashmir,0,4338,7418
2025-12-16,Jharkhand,0,15292,12335
2025-12-16,Karnataka,0,16211,18354
2025-12-16,Kerala,0,8600,8159
2025-12-16,Ladakh,0,52,39
2025-12-16,Lakshadweep,0,27,22
2025-12-16,Madhya Pradesh,0,17802,36854
2025-12-16,Maharashtra,0,38707,58431
2025-12-16,Manipur,0,2612,1033
2025-12-16,Meghalaya,0,824,511
2025-12-16,Mizoram,0,211,270
2025-12-16,Nagaland,0,348,576
2025-12-16,Odisha,0,9445,15549
2025-12-16,Puducherry,0,375,495
2025-12-16,Punjab,0,9358,11919
2025-12-16,Rajasthan,0,27830,32528
2025-12-16,Sikkim,0,84,64
2025-12-16,Tamil Nadu,0,21026,30801
2025-12-16,Telangana,0,9862,12391
2025-12-16,Tripura,0,2071,1742
2025-12-16,Uttar Pradesh,0,104560,77045
2025-12-16,Uttarakhand,0,4431,15848
2025-12-16,West Bengal,0,30400,18863
2025-12-18,Andaman And Nicobar Islands,0,14,3
2025-12-18,Andhra Pradesh,0,1675,4150
2025-12-18,Arunachal Pradesh,0,25,10
2025-12-18,Assam,0,1115,967
2025-12-18,Bihar,0,6256,1537
2025-12-18,Chandigarh,0,67,15
2025-12-18,Chhattisgarh,0,2487,1179
2025-12-18,Dadra And Nagar Haveli And Daman And Diu,0,10,13
2025-12-18,Delhi,0,627,512
2025-12-18,Goa,0,25,53
2025-12-18,Gujarat,0,1790,1599
2025-12-18,Haryana,0,859,853
2025-12-18,Himachal Pradesh,0,208,120
2025-12-18,Jammu And Kashmir,0,423,940
2025-12-18,Jharkhand,0,1943,837
2025-12-18,Karnataka,0,1153,6520
2025-12-18,Kerala,0,816,2214
2025-12-18,Ladakh,0,3,3
2025-12-18,Lakshadweep,0,3,4
2025-12-18,Madhya Pradesh,0,2414,2434
2025-12-18,Maharashtra,0,3682,14422
2025-12-18,Manipur,0,226,115
2025-12-18,Meghalaya,0,62,51
2025-12-18,Mizoram,0,10,21
2025-12-18,Nagaland,0,9,32
2025-12-18,Odisha,0,751,1691
2025-12-18,Puducherry,0,19,87
2025-12-18,Punjab,0,447,1181
2025-12-18,Rajasthan,0,2046,1665
2025-12-18,Sikkim,0,2,5
2025-12-18,Tamil Nadu,0,1446,7816
2025-12-18,Telangana,0,468,2894
2025-12-18,Tripura,0,203,260
2025-12-18,Uttar Pradesh,0,8733,4099
2025-12-18,Uttarakhand,0,393,583
2025-12-18,West Bengal,0,970,3204
2025-12-19,Andaman And Nicobar Islands,0,53,55
2025-12-19,Andhra Pradesh,0,15701,20782
2025-12-19,Arunachal Pradesh,0,208,315
2025-12-19,Assam,0,9415,7965
2025-12-19,Bihar,0,33843,32106
2025-12-19,Chandigarh,0,344,207
2025-12-19,Chhattisgarh,0,15915,29233
2025-12-19,Dadra And Nagar Haveli And Daman And Diu,0,118,286
2025-12-19,Delhi,0,4883,6884
2025-12-19,Goa,0,224,167
2025-12-19,Gujarat,0,16127,31316
2025-12-19,Haryana,0,6554,13338
2025-12-19,Himachal Pradesh,0,1490,2489
2025-12-19,Jammu And Kashmir,0,3177,7525
2025-12-19,Jharkhand,0,9626,12661
2025-12-19,Karnataka,0,10889,14775
2025-12-19,Kerala,0,9300,7833
2025-12-19,Ladakh,0,72,24
2025-12-19,Lakshadweep,0,14,15
2025-12-19,Madhya Pradesh,0,22344,34468
2025-12-19,Maharashtra,0,39914,56059
2025-12-19,Manipur,0,1979,752
2025-12-19,Meghalaya,0,486,401
2025-12-19,Mizoram,0,188,127
2025-12-19,Nagaland,0,312,376
2025-12-19,Odisha,0,5617,11169
2025-12-19,Puducherry,0,237,550
2025-12-19,Punjab,0,5669,10016
2025-12-19,Puttenahalli,0,1,0
2025-12-19,Rajasthan,0,25223,31523
2025-12-19,Sikkim,0,74,15
2025-12-19,Tamil Nadu,0,20893,37918
2025-12-19,Telangana,0,14150,12597
2025-12-19,Tripura,0,2001,1729
2025-12-19,Uttar Pradesh,0,64102,62806
2025-12-19,Uttarakhand,0,2616,9636
2025-12-19,Uttaranchal,0,1,0
2025-12-19,West Bengal,0,23036,15388
2025-12-20,Andaman And Nicobar Islands,0,82,32
2025-12-20,Andhra Pradesh,0,13219,14564
2025-12-20,Arunachal Pradesh,0,71,65
2025-12-20,Assam,0,6901,3269
2025-12-20,Bihar,0,24238,12658
2025-12-20,Chandigarh,0,267,96
2025-12-20,Chhattisgarh,0,8423,11407
2025-12-20,Dadra And Nagar Haveli And Daman And Diu,0,89,195
2025-12-20,Delhi,0,4660,3376
2025-12-20,Goa,0,180,56
2025-12-20,Gujarat,0,10868,21907
2025-12-20,Haryana,0,4892,4303
2025-12-20,Himachal Pradesh,0,1101,1064
2025-12-20,Jammu And Kashmir,0,2319,2747
2025-12-20,Jharkhand,0,6876,3653
2025-12-20,Karnataka,0,9388,9888
2025-12-20,Kerala,0,6463,5623
2025-12-20,Ladakh,0,32,15
2025-12-20,Lakshadweep,0,10,11
2025-12-20,Madhya Pradesh,0,13069,14905
2025-12-20,Maharashtra,0,19057,18144
2025-12-20,Manipur,0,1298,263
2025-12-20,Meghalaya,0,176,75
2025-12-20,Mizoram,0,68,25
2025-12-20,Nagaland,0,177,115
2025-12-20,Odisha,0,7427,6275
2025-12-20,Puducherry,0,189,222
2025-12-20,Punjab,0,3202,2787
2025-12-20,Rajasthan,0,14814,13361
2025-12-20,Sikkim,0,15,1
2025-12-20,Tamil Nadu,0,11054,13339
2025-12-20,Telangana,0,8036,6187
2025-12-20,Tripura,0,1221,445
2025-12-20,Uttar Pradesh,0,50341,17593
2025-12-20,Uttarakhand,0,2243,2905
2025-12-20,Uttaranchal,0,2,0
2025-12-20,West Bengal,0,20093,5311
2025-12-21,Andaman And Nicobar Islands,4,74,0
2025-12-21,Andhra Pradesh,1002,6708,0
2025-12-21,Arunachal Pradesh,15,40,0
2025-12-21,Assam,1000,3550,0
2025-12-21,Bihar,2917,8384,0
2025-12-21,Chandigarh,34,320,0
2025-12-21,Chhattisgarh,657,1656,0
2025-12-21,Dadra And Nagar Haveli And Daman And Diu,16,17,0
2025-12-21,Delhi,633,2807,0
2025-12-21,Goa,27,93,0
2025-12-21,Gujarat,2226,5046,0
2025-12-21,Haryana,858,2772,0
2025-12-21,Himachal Pradesh,165,352,0
2025-12-21,Jammu And Kashmir,504,994,0
2025-12-21,Jharkhand,924,3474,0
2025-12-21,Karnataka,1899,6698,0
2025-12-21,Kerala,721,2430,0
2025-12-21,Ladakh,9,30,0
2025-12-21,Lakshadweep,2,3,0
2025-12-21,Madhya Pradesh,3430,8298,0
2025-12-21,Maharashtra,2891,13640,0
2025-12-21,Manipur,47,819,0
2025-12-21,Meghalaya,75,54,0
2025-12-21,Mizoram,26,58,0
2025-12-21,Nagaland,16,126,0
2025-12-21,Odisha,1318,3616,0
2025-12-21,Puducherry,20,237,0
2025-12-21,Punjab,479,1767,0
2025-12-21,Rajasthan,1496,8791,0
2025-12-21,Sikkim,0,16,0
2025-12-21,Tamil Nadu,1544,11978,0
2025-12-21,Telangana,590,15854,0
2025-12-21,Tripura,84,529,0
2025-12-21,Uttar Pradesh,2543,48600,0
2025-12-21,Uttarakhand,198,2085,0
2025-12-21,West Bengal,1213,19914,0
2025-12-22,Andaman And Nicobar Islands,13,127,0
2025-12-22,Andhra Pradesh,4431,11999,0
2025-12-22,Arunachal Pradesh,25,228,0
2025-12-22,Assam,2020,7235,0
2025-12-22,Bihar,9129,25643,2
2025-12-22,Chandigarh,97,172,0
2025-12-22,Chhattisgarh,1997,7132,6
2025-12-22,Dadra And Nagar Haveli And Daman And Diu,35,61,0
2025-12-22,Delhi,1542,3465,0
2025-12-22,Goa,17,169,0
2025-12-22,Gujarat,4809,8865,4
2025-12-22,Haryana,2508,4400,0
2025-12-22,Himachal Pradesh,527,880,0
2025-12-22,Jammu And Kashmir,1793,1616,0
2025-12-22,Jharkhand,2959,5997,1
2025-12-22,Karnataka,6600,8231,1
2025-12-22,Kerala,2963,3765,0
2025-12-22,Ladakh,10,42,0
2025-12-22,Lakshadweep,5,2,0
2025-12-22,Madhya Pradesh,14226,8654,1
2025-12-22,Maharashtra,11049,21592,2
2025-12-22,Manipur,146,1474,0
2025-12-22,Meghalaya,42,105,0
2025-12-22,Mizoram,20,111,0
2025-12-22,Nagaland,13,100,0
2025-12-22,Nagpur,0,1,0
2025-12-22,Odisha,3331,6254,0
2025-12-22,Puducherry,24,222,0
2025-12-22,Punjab,1518,2217,0
2025-12-22,Rajasthan,5425,13525,3
2025-12-22,Sikkim,5,10,0
2025-12-22,Tamil Nadu,6122,11529,3
2025-12-22,Telangana,3212,8563,0
2025-12-22,Tripura,410,1253,1
2025-12-22,Uttar Pradesh,14345,67005,13
2025-12-22,Uttarakhand,1292,2592,2
2025-12-22,Uttaranchal,0,2,0
2025-12-22,West Bengal,6603,27906,0
2025-12-23,Andaman And Nicobar Islands,13,56,0
2025-12-23,Andhra Pradesh,1997,20241,23
2025-12-23,Arunachal Pradesh,18,463,0
2025-12-23,Assam,947,16764,4
2025-12-23,Bihar,3417,54259,10
2025-12-23,Chandigarh,47,648,0
2025-12-23,Chhattisgarh,1085,22556,12
2025-12-23,Dadra And Nagar Haveli And Daman And Diu,22,218,0
2025-12-23,Delhi,835,8521,3
2025-12-23,Goa,31,657,0
2025-12-23,Gujarat,3679,24323,8
2025-12-23,Haryana,1155,11447,5
2025-12-23,Himachal Pradesh,245,2402,2
2025-12-23,Jammu And Kashmir,706,5992,2
2025-12-23,Jharkhand,1214,15083,2
2025-12-23,Karnataka,2676,18257,11
2025-12-23,Kerala,1080,10558,2
2025-12-23,Ladakh,5,50,0
2025-12-23,Lakshadweep,2,9,0
2025-12-23,Madhya Pradesh,6087,22001,15
2025-12-23,Maharashtra,4922,61762,17
2025-12-23,Manipur,58,2458,0
2025-12-23,Meghalaya,21,270,0
2025-12-23,Mizoram,5,123,0
2025-12-23,Nagaland,3,374,0
2025-12-23,Odisha,1621,12714,9
2025-12-23,Puducherry,36,618,6
2025-12-23,Punjab,784,9118,7
2025-12-23,Rajasthan,2295,22267,25
2025-12-23,Sikkim,0,26,0
2025-12-23,Tamil Nadu,3428,25507,74
2025-12-23,Telangana,1524,15167,9
2025-12-23,Tripura,176,3059,1
2025-12-23,Uttar Pradesh,4867,79027,31
2025-12-23,Uttarakhand,428,3800,4
2025-12-23,West Bengal,1865,17474,7
2025-12-24,Andaman And Nicobar Islands,7,63,0
2025-12-24,Andhra Pradesh,1347,11540,0
2025-12-24,Arunachal Pradesh,38,184,0
2025-12-24,Assam,1150,5091,0
2025-12-24,Bihar,4684,35367,0
2025-12-24,Chandigarh,39,342,0
2025-12-24,Chhattisgarh,1336,12089,0
2025-12-24,Dadra And Nagar Haveli And Daman And Diu,21,165,0
2025-12-24,Delhi,815,5208,0
2025-12-24,Goa,56,326,0
2025-12-24,Gujarat,4270,12611,0
2025-12-24,Haryana,1157,5612,0
2025-12-24,Himachal Pradesh,198,1140,0
2025-12-24,Jammu And Kashmir,702,2263,0
2025-12-24,Jharkhand,1507,8216,0
2025-12-24,Karnataka,2814,11697,0
2025-12-24,Kerala,970,6308,0
2025-12-24,Ladakh,9,32,0
2025-12-24,Lakshadweep,2,23,0
2025-12-24,Madhya Pradesh,5226,16593,0
2025-12-24,Maharashtra,4189,17538,0
2025-12-24,Manipur,90,478,0
2025-12-24,Meghalaya,359,28,0
2025-12-24,Mizoram,12,9,0
2025-12-24,Nagaland,21,34,0
2025-12-24,Odisha,1298,3040,0
2025-12-24,Puducherry,47,97,0
2025-12-24,Punjab,779,1186,0
2025-12-24,Rajasthan,2537,4096,0
2025-12-24,Sikkim,0,5,0
2025-12-24,Tamil Nadu,1954,6340,0
2025-12-24,Telangana,1390,4866,0
2025-12-24,Tripura,178,581,0
2025-12-24,Uttar Pradesh,6738,51801,0
2025-12-24,Uttarakhand,333,2117,0
2025-12-24,West Bengal,2153,14951,0
2025-12-25,Andaman And Nicobar Islands,4,27,202
2025-12-25,Andhra Pradesh,1066,7639,41240
2025-12-25,Arunachal Pradesh,25,90,556
2025-12-25,Assam,1177,5666,10286
2025-12-25,Bihar,8145,22254,45187
2025-12-25,Chandigarh,28,279,273
2025-12-25,Chhattisgarh,1050,5772,35728
2025-12-25,Dadra And Nagar Haveli And Daman And Diu,17,99,263
2025-12-25,Delhi,607,3695,8226
2025-12-25,Goa,26,91,575
2025-12-25,Gujarat,2710,7919,20729
2025-12-25,Haryana,821,3629,10834
2025-12-25,Himachal Pradesh,142,484,2149
2025-12-25,Jammu And Kashmir,501,1686,7316
2025-12-25,Jharkhand,1568,3779,11547
2025-12-25,Karnataka,2020,8994,19552
2025-12-25,Kerala,897,4790,11740
2025-12-25,Ladakh,7,44,41
2025-12-25,Lakshadweep,1,5,32
2025-12-25,Madhya Pradesh,4809,9236,39809
2025-12-25,Maharashtra,3090,19597,78719
2025-12-25,Manipur,98,1479,1304
2025-12-25,Meghalaya,442,31,117
2025-12-25,Mizoram,22,38,71
2025-12-25,Nagaland,31,53,171
2025-12-25,Odisha,1172,4901,18887
2025-12-25,Puducherry,23,155,648
2025-12-25,Punjab,668,2456,10385
2025-12-25,Rajasthan,3244,15816,27967
2025-12-25,Sikkim,1,20,4
2025-12-25,Tamil Nadu,1710,15735,41135
2025-12-25,Telangana,849,11649,20155
2025-12-25,Tripura,172,1044,1464
2025-12-25,Uttar Pradesh,8804,69145,57760
2025-12-25,Uttarakhand,329,3415,9937
2025-12-25,West Bengal,2336,21584,12106
2025-12-26,Andaman And Nicobar Islands,8,61,90
2025-12-26,Andhra Pradesh,1884,15257,17634
2025-12-26,Arunachal Pradesh,25,426,374
2025-12-26,Assam,1348,10120,9505
2025-12-26,Bihar,5923,44748,43194
2025-12-26,Chandigarh,34,564,245
2025-12-26,Chhattisgarh,1852,13578,28074
2025-12-26,Dadra And Nagar Haveli And Daman And Diu,15,75,278
2025-12-26,Delhi,846,7091,6680
2025-12-26,Goa,15,400,374
2025-12-26,Gujarat,1605,20034,21308
2025-12-26,Haryana,1060,9185,11097
2025-12-26,Himachal Pradesh,225,1864,2509
2025-12-26,Jaipur,0,2,0
2025-12-26,Jammu And Kashmir,775,5346,7196
2025-12-26,Jharkhand,2111,9722,9972
2025-12-26,Karnataka,3424,12954,21031
2025-12-26,Kerala,717,10438,10237
2025-12-26,Ladakh,19,81,44
2025-12-26,Lakshadweep,0,16,26
2025-12-26,Madhya Pradesh,5682,23852,32303
2025-12-26,Maharashtra,3291,52458,55474
2025-12-26,Manipur,101,1729,908
2025-12-26,Meghalaya,68,86,62
2025-12-26,Mizoram,29,31,26
2025-12-26,Nagaland,25,126,110
2025-12-26,Odisha,1073,12012,11936
2025-12-26,Puducherry,28,422,441
2025-12-26,Punjab,510,6682,8237
2025-12-26,Raja Annamalai Puram,0,1,0
2025-12-26,Rajasthan,3432,26472,40798
2025-12-26,Sikkim,9,31,14
2025-12-26,Tamil Nadu,1361,25306,30184
2025-12-26,Telangana,748,9540,7493
2025-12-26,Tripura,156,1846,951
2025-12-26,Uttar Pradesh,9933,73290,49053
2025-12-26,Uttarakhand,473,5222,9345
2025-12-26,West Bengal,3576,32596,13152
2025-12-27,Andaman And Nicobar Islands,19,46,73
2025-12-27,Andhra Pradesh,1812,17182,17640
2025-12-27,Arunachal Pradesh,66,155,127
2025-12-27,Assam,2161,8562,7483
2025-12-27,Bihar,10394,42399,30100
2025-12-27,Chandigarh,59,544,133
2025-12-27,Chhattisgarh,2198,16435,35251
2025-12-27,Dadra And Nagar Haveli And Daman And Diu,5,187,153
2025-12-27,Delhi,905,8334,9763
2025-12-27,Goa,45,323,361
2025-12-27,Gujarat,1388,18614,13436
2025-12-27,Haryana,1542,10163,10460
2025-12-27,Himachal Pradesh,368,1891,2076
2025-12-27,Jammu And Kashmir,1034,5323,7189
2025-12-27,Jharkhand,2721,12436,10136
2025-12-27,Karnataka,1699,14245,18446
2025-12-27,Kerala,659,10589,13071
2025-12-27,Ladakh,14,25,28
2025-12-27,Lakshadweep,0,23,18
2025-12-27,Madanapalle,0,2,0
2025-12-27,Madhya Pradesh,7073,19321,33591
2025-12-27,Maharashtra,2181,56277,55225
2025-12-27,Manipur,111,2539,1070
2025-12-27,Meghalaya,272,143,52
2025-12-27,Mizoram,72,78,43
2025-12-27,Nagaland,25,106,102
2025-12-27,Odisha,1249,12993,9938
2025-12-27,Puducherry,59,476,462
2025-12-27,Punjab,318,6199,4291
2025-12-27,Rajasthan,2668,22954,23558
2025-12-27,Sikkim,1,18,8
2025-12-27,Tamil Nadu,1588,25000,35925
2025-12-27,Tamilnadu,0,0,1
2025-12-27,Telangana,530,15649,13685
2025-12-27,Tripura,70,1257,509
2025-12-27,Uttar Pradesh,6982,85788,53728
2025-12-27,Uttarakhand,324,3903,8669
2025-12-27,West Bengal,2393,25548,13305
2025-12-28,Andaman And Nicobar Islands,25,44,7
2025-12-28,Andhra Pradesh,1159,7377,3030
2025-12-28,Arunachal Pradesh,58,49,67
2025-12-28,Assam,2358,5799,2606
2025-12-28,Bihar,4844,16586,10812
2025-12-28,Chandigarh,26,415,93
2025-12-28,Chhattisgarh,1303,4590,9410
2025-12-28,Dadra And Nagar Haveli And Daman And Diu,0,174,97
2025-12-28,Delhi,563,5864,2571
2025-12-28,Goa,11,213,19
2025-12-28,Gujarat,833,9649,7512
2025-12-28,Haryana,952,4359,1832
2025-12-28,Himachal Pradesh,206,604,632
2025-12-28,Jammu And Kashmir,927,1953,1943
2025-12-28,Jharkhand,1546,3951,3058
2025-12-28,Karnataka,1927,8342,5312
2025-12-28,Kerala,590,4731,3979
2025-12-28,Ladakh,23,81,30
2025-12-28,Lakshadweep,1,11,7
2025-12-28,Madhya Pradesh,3888,10172,11289
2025-12-28,Maharashtra,3325,19469,15269
2025-12-28,Manipur,291,1030,1053
2025-12-28,Meghalaya,138,67,15
2025-12-28,Mizoram,105,31,44
2025-12-28,Nagaland,51,60,121
2025-12-28,Odisha,2173,6790,4122
2025-12-28,Puducherry,40,338,170
2025-12-28,Punjab,198,3661,3237
2025-12-28,Rajasthan,4374,11846,13746
2025-12-28,Sikkim,6,19,2
2025-12-28,Tamil Nadu,1501,16475,14593
2025-12-28,Telangana,1133,11203,4376
2025-12-28,Tripura,160,506,167
2025-12-28,Uttar Pradesh,7902,40590,19269
2025-12-28,Uttarakhand,295,1544,3682
2025-12-28,West Bengal,2734,15813,7213
2025-12-29,Andaman And Nicobar Islands,8,113,140
2025-12-29,Andhra Pradesh,3197,11473,15307
2025-12-29,Arunachal Pradesh,56,269,472
2025-12-29,Assam,3297,10835,7079
2025-12-29,Bihar,5966,27713,25931
2025-12-29,Chandigarh,18,132,190
2025-12-29,Chhattisgarh,1181,7858,17849
2025-12-29,Dadra And Nagar Haveli And Daman And Diu,12,98,104
2025-12-29,Delhi,634,4118,4745
2025-12-29,Goa,23,268,391
2025-12-29,Gujarat,2934,10680,9119
2025-12-29,Haryana,849,3391,7627
2025-12-29,Himachal Pradesh,153,794,1686
2025-12-29,Jammu And Kashmir,1585,1829,5214
2025-12-29,Jharkhand,1522,4794,7398
2025-12-29,Karnataka,3985,4139,16526
2025-12-29,Kerala,1137,3390,10228
2025-12-29,Ladakh,27,35,34
2025-12-29,Lakshadweep,6,3,25
2025-12-29,Madhya Pradesh,4900,9764,23341
2025-12-29,Maharashtra,3531,29365,36461
2025-12-29,Manipur,76,1111,890
2025-12-29,Meghalaya,67,90,78
2025-12-29,Mizoram,75,70,57
2025-12-29,Nagaland,20,75,147
2025-12-29,Odisha,1103,5126,8669
2025-12-29,Puducherry,49,153,300
2025-12-29,Punjab,523,3905,5415
2025-12-29,Rajasthan,3412,10160,19078
2025-12-29,Sikkim,20,37,27
2025-12-29,Tamil Nadu,2250,17328,21436
2025-12-29,Telangana,990,6562,5307
2025-12-29,Tripura,119,1742,866
2025-12-29,Uttar Pradesh,7360,67396,30673
2025-12-29,Uttarakhand,405,3590,6794
2025-12-29,West Bengal,9176,28025,10605
2025-12-31,Andaman And Nicobar Islands,12,0,0
2025-12-31,Andhra Pradesh,2136,0,0
2025-12-31,Arunachal Pradesh,40,0,0
2025-12-31,Assam,2152,0,0
2025-12-31,Bihar,15464,0,0
2025-12-31,Chandigarh,54,0,0
2025-12-31,Chhattisgarh,3257,0,0
2025-12-31,Dadra And Nagar Haveli And Daman And Diu,21,0,0
2025-12-31,Delhi,1306,0,0
2025-12-31,Goa,38,0,0
2025-12-31,Gujarat,2764,0,0
2025-12-31,Haryana,1490,0,0
2025-12-31,Himachal Pradesh,414,0,0
2025-12-31,Jammu And Kashmir,1243,0,0
2025-12-31,Jharkhand,3983,0,0
2025-12-31,Karnataka,4300,0,0
2025-12-31,Kerala,2090,0,0
2025-12-31,Ladakh,4,0,0
2025-12-31,Lakshadweep,3,0,0
2025-12-31,Madhya Pradesh,15696,0,0
2025-12-31,Maharashtra,7730,0,0
2025-12-31,Manipur,346,0,0
2025-12-31,Meghalaya,321,0,0
2025-12-31,Mizoram,56,0,0
2025-12-31,Nagaland,97,0,0
2025-12-31,Odisha,2570,0,0
2025-12-31,Puducherry,58,0,0
2025-12-31,Punjab,689,0,0
2025-12-31,Rajasthan,13783,0,0
